StoreId,Upc,Qty,Sku,Uom,Pack,StoreProductName,StoreDescription,Price,Sprice,Start,End,Tax,TaxLevel,Altupc1,Altupc2,Altupc3,Altupc4,Altupc5,Vintage,Cost,Deposit
10128,#081308001333   ,18,#11223,750 M,1,CUPCAKE - MOSCATO D'ASTI                                    ,CUPCAKE - MOSCATO D'ASTI,14.990,0.0000, , ,0.04000,1, , , , , ,,119.49,0
10128,#081308003337   ,9,#11224,750 M,1,CHLOE PINOT GRIGIO                                          ,CHLOE PINOT GRIGIO,11.990,0.0000, , ,0.04000,1, , , , , ,,97.55,0
10128,#081308003733   ,34,#11228,750 M,1,CHLOE - PROSECCO                                            ,CHLOE - PROSECCO,11.990,0.0000, , ,0.04000,1, , , , , ,,112,0
10128,#081308011523   ,13,#11230,750 M,1,CHLOE - PROSECCO ROSE                                       ,CHLOE - PROSECCO ROSE,10.990,0.0000, , ,0.04000,1, , , , , ,,112,0
10128,#081308011646   ,32,#11231,750 M,1,CUPCAKE LH - CHARD                                          ,CUPCAKE LH - CHARD,11.990,0.0000, , ,0.04000,1, , , , , ,,78.36,0
10128,#081308011653   ,2,#11232,750 M,1,CUPCAKE LH - PG                                             ,CUPCAKE LH - PG,11.990,0.0000, , ,0.04000,1, , , , , ,,100,0
10128,#081308011660   ,5,#11233,750 M,1,CUPCAKE LH - ROSE                                           ,CUPCAKE LH - ROSE,11.990,0.0000, , ,0.04000,1, , , , , ,,81,0
10128,#081308011684   ,4,#11234,750 M,1,CUPCAKE LH - PINOT NOIR                                     ,CUPCAKE LH - PINOT NOIR,11.990,0.0000, , ,0.04000,1, , , , , ,,100,0
10128,#081308592077   ,64,#11235,750 M,1,CUPCAKE - CHARDONNAY                                        ,CUPCAKE - CHARDONNAY,10.990,0.0000, , ,0.04000,1, , , , , ,,94.8,0
10128,#08139252       ,2,#11236,750 M,1,J ROGET - SPUMANTE                                          ,J ROGET - SPUMANTE,7.990,0.0000, , ,0.04000,1, , , , , ,,62,0
10128,#08139290       ,4,#11237,750 M,1,J ROGET - EXTRA DRY                                         ,J ROGET - EXTRA DRY,7.990,0.0000, , ,0.04000,1, , , , , ,,62,0
10128,#081434000026   ,6,#11238,3 LT ,1,BLACK BOX - MERLOT                                          ,BLACK BOX - MERLOT,19.970,17.99, ,/ /,0.04000,1, , , , , ,,94,0
10128,#081434000033   ,4,#11239,3 LT ,1,BLACK BOX - CABERNET                                        ,BLACK BOX - CABERNET,19.970,17.99, ,/ /,0.04000,1, , , , , ,,93.84,0
10128,#081434000040   ,10,#11240,3 LT ,1,BLACK BOX - CHARDONNAY                                      ,BLACK BOX - CHARDONNAY,19.970,17.99, ,/ /,0.04000,1, , , , , ,,94,0
10128,#081434000224   ,9,#11241,3 LT ,1,BLACK BOX - PINOT GRIGIO                                    ,BLACK BOX - PINOT GRIGIO,19.970,17.99, ,/ /,0.04000,1, , , , , ,,98.29,0
10128,#081434100108   ,10,#11243,750 M,1,DISENO - MALBEC                                             ,DISENO - MALBEC,12.990,0.0000, , ,0.04000,1, , , , , ,,88,0
10128,#081584002154   ,8,#11248,750 M,1,KJ - VINTNER'S RES. PINOT GRIS                              ,KJ - VINTNER'S RES. PINOT GRIS,13.970,0.0000, , ,0.04000,1, , , , , ,,112,0
10128,#081584013105   ,25,#11249,750 M,1,KJ - VINTNER'S RES. CHARDONNAY                              ,KJ - VINTNER'S RES. CHARDONNAY,14.970,0.0000, , ,0.04000,1, , , , , ,,143.69,0
10128,#081584131519   ,15,#11253,750 M,1,KJ - VINTNER'S RES. PINOT NOIR                              ,KJ - VINTNER'S RES. PINOT NOIR,16.970,0.0000, , ,0.04000,1, , , , , ,,144,0
10128,#081753050078   ,3,#11255,750 M,1,CAPE MENTELLE - SAUV BLANC                                  ,CAPE MENTELLE - SAUV BLANC,11.990,0.0000, , ,0.04000,1, , , , , ,,20,0
10128,#081753814762   ,22,#11262,750 M,1,VEUVE CLICQUOT ROSE                                         ,VEUVE CLICQUOT ROSE,89.990,0.0000, , ,0.04000,1,#081753834845   , , , , ,,573,0
10128,#081753815554   ,1,#11263,750 M,1,HENNESSY BLACK                                              ,HENNESSY BLACK,59.990,0.0000, , ,0.04000,1, , , , , ,,510,0
10128,#081753817503   ,1,#11265,750 M,1,BELVEDERE PINK GRAPEFRUIT                                   ,BELVEDERE PINK GRAPEFRUIT,32.990,0.0000, , ,0.04000,1, , , , , ,,170.94,0
10128,#081753818029   ,7,#11267,750 M,1,MOET ICE IMPERIAL                                           ,MOET ICE IMPERIAL,79.990,0.0000, , ,0.04000,1, , , , , ,,335.25,0
10128,#082000001171   ,11,#11282,750 M,1,SMIRNOFF WATERMELON                                         ,SMIRNOFF WATERMELON,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000001225   ,0,#11283,750 M,1,SMIRNOFF CRANBERRY                                          ,SMIRNOFF CRANBERRY,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000001263   ,13,#11284,375 M,1,SMIRNOFF - WATERMELON                                       ,SMIRNOFF - WATERMELON,9.990,0.0000, , ,0.04000,1,#082000788225   , , , , ,,63.53,0
10128,#082000002307   ,2,#11288,750 M,1,PARROT BAY COCONUT 90                                       ,PARROT BAY COCONUT 90,24.990,0.0000, , ,0.04000,1, , , , , ,,224.91,0
10128,#082000003861   ,7,#11289,750 M,1,SMIRNOFF ORANGE                                             ,SMIRNOFF ORANGE,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000003960   ,8,#11293,750 M,1,SMIRNOFF - RASPBERRY                                        ,SMIRNOFF - RASPBERRY,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000003984   ,12,#11294,375 M,1,SMIRNOFF - RASPBERRY                                        ,SMIRNOFF - RASPBERRY,8.990,0.0000, , ,0.04000,1,#082000001140   , , , , ,,63.53,0
10128,#082000004882   ,2,#11296,750 M,1,CAPTAIN MORGAN - COCONUT RUM                                ,CAPTAIN MORGAN - COCONUT RUM,15.990,0.0000, , ,0.04000,1, , , , , ,,131.83,0
10128,#082000004967   ,6,#11298,750 M,1,CAPTAIN GRAPEFRUIT RUM                                      ,CAPTAIN GRAPEFRUIT RUM,15.990,0.0000, , ,0.04000,1, , , , , ,,125.93,0
10128,#082000005582   ,0,#11299,50 ML,1,BAILEYS IRISH STRAWBERRY CREA                               ,BAILEYS IRISH STRAWBERRY CREA,2.250,0.0000, , ,0.04000,1, , , , , ,,108.05,0
10128,#082000105749   ,3,#11300,1.75 ,1,SMIRNOFF 100P                                               ,SMIRNOFF 100P,41.990,0.0000, , ,0.04000,1, , , , , ,,202.16,0
10128,#082000125211   ,9,#11302,200 M,1,YUKON JACK                                                  ,YUKON JACK,6.990,0.0000, , ,0.04000,1, , , , , ,,210.65,0
10128,#082000125259   ,3,#11303,750 M,1,YUKON JACK                                                  ,YUKON JACK,23.990,0.0000, , ,0.04000,1, , , , , ,,197.84,0
10128,#082000125389   ,18,#11304,375 M,1,YUKON JACK                                                  ,YUKON JACK,11.990,0.0000, , ,0.04000,1, , , , , ,,174.96,0
10128,#082000723998   ,15,#11306,1.75 ,1,SMIRNOFF - RASPBERRY                                        ,SMIRNOFF - RASPBERRY,23.990,0.0000, , ,0.04000,1,#082000804291   , , , , ,,119.96,0
10128,#082000726371   ,99,#11311,50 ML,1,SMIRNOFF                                                    ,SMIRNOFF,15.0,0.0000, , ,0.04000,1,#08247201       , , , , ,,123.9,0
10128,#082000726807   ,68,#11312,50 ML,1,SMIRNOFF - GREEN APPLE                                      ,SMIRNOFF - GREEN APPLE,10.0,0.0000, , ,0.04000,1,#08210003       , , , , ,,86.4,0
10128,#082000726906   ,90,#11313,50 ML,1,SMIRNOFF - ORANGE                                           ,SMIRNOFF - ORANGE,10.0,0.0000, , ,0.04000,1,#08239008       , , , , ,,85.76,0
10128,#082000726951   ,142,#11314,50 ML,1,SMIRNOFF - RASPBERRY                                        ,SMIRNOFF - RASPBERRY,10.0,0.0000, , ,0.04000,1,#08240004       , , , , ,,86.21,0
10128,#082000727408   ,77,#11315,50 ML,1,SMIRNOFF - WATERMELON                                       ,SMIRNOFF - WATERMELON,10.0,0.0000, , ,0.04000,1,#08211604       , , , , ,,84.56,0
10128,#082000727606   ,189,#11317,1.75 ,1,SMIRNOFF                                                    ,SMIRNOFF,19.990,0.0000, , ,0.04000,1, , , , , ,,105.48,0
10128,#082000729341   ,5,#11321,750 M,1,SMIRNOFF STRAWBERRY                                         ,SMIRNOFF STRAWBERRY,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000729372   ,188,#11322,50 ML,1,SMIRNOFF - STRAWBERRY                                       ,SMIRNOFF - STRAWBERRY,10.0,0.0000, , ,0.04000,1,#082000729327   , , , , ,,85.81,0
10128,#082000730620   ,77,#11323,50 ML,1,SMIRNOFF - VANILLA                                          ,SMIRNOFF - VANILLA,10.0,0.0000, , ,0.04000,1,#08240509       , , , , ,,86.26,0
10128,#082000731511   ,41,#11324,1.75 ,1,SMIRNOFF - CHERRY                                           ,SMIRNOFF - CHERRY,23.990,0.0000, , ,0.04000,1,#082000803850   , , , , ,,103.74,0
10128,#082000731535   ,9,#11325,750 M,1,SMIRNOFF CHERRY                                             ,SMIRNOFF CHERRY,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000731641   ,105,#11326,50 ML,1,SMIRNOFF - CHERRY                                           ,SMIRNOFF - CHERRY,10.0,0.0000, , ,0.04000,1,#08214009       , , , , ,,85.78,0
10128,#082000732846   ,423,#11328,50 ML,1,SMIRNOFF - LIME                                             ,SMIRNOFF - LIME,10.0,0.0000, , ,0.04000,1,#08214805       , , , , ,,54.29,0
10128,#082000732891   ,189,#11329,50 ML,1,SMIRNOFF - BLUEBERRY                                        ,SMIRNOFF - BLUEBERRY,10.0,0.0000, , ,0.04000,1,#08215008       , , , , ,,53.82,0
10128,#082000740414   ,125,#11336,50 ML,1,SMIRNOFF - GRAPE                                            ,SMIRNOFF - GRAPE,10.0,0.0000, , ,0.04000,1,#08217802       , , , , ,,83.34,0
10128,#082000741985   ,7,#11338,750 M,1,CAPTAIN MORGAN 100P                                         ,CAPTAIN MORGAN 100P,31.990,0.0000, , ,0.04000,1, , , , , ,,294.44,0
10128,#082000742005   ,3,#11339,1.75 ,1,CAPTAIN MORGAN - 100 PRF                                    ,CAPTAIN MORGAN - 100 PRF,49.970,0.0000, , ,0.04000,1, , , , , ,,237.07,0
10128,#082000747291   ,223,#11343,50 ML,1,SMIRNOFF - PINEAPPLE                                        ,SMIRNOFF - PINEAPPLE,10.0,0.0000, , ,0.04000,1,#08224404       , , , , ,,86.38,0
10128,#082000747642   ,1231,#11345,50 ML,1,SMIRNOFF - ROOT BEER 100                                    ,SMIRNOFF - ROOT BEER 100,11.0,0.0000, , ,0.04000,1,#08226402       , , , , ,,88.9,0
10128,#082000748076   ,63,#11346,50 ML,1,SEAGRAMS 7 - DARK HONEY                                     ,SEAGRAMS 7 - DARK HONEY,10.0,0.0000, , ,0.04000,1,#08225306       , , , , ,,81,0
10128,#082000749547   ,495,#11347,50 ML,1,SMIRNOFF - ESPRESSO 100                                     ,SMIRNOFF - ESPRESSO 100,11.0,0.0000, , ,0.04000,1,#08226208       , , , , ,,95.75,0
10128,#082000750697   ,293,#11349,50 ML,1,SMIRNOFF - PEACH                                            ,SMIRNOFF - PEACH,10.0,0.0000, , ,0.04000,1,#08228109       , , , , ,,86.4,0
10128,#082000752967   ,3,#11353,750 M,1,BULLEIT - RYE WHISKEY                                       ,BULLEIT - RYE WHISKEY,37.990,0.0000, , ,0.04000,1, , , , , ,,371.2,0
10128,#082000755609   ,69,#11354,50 ML,1,SMIRNOFF - COCONUT                                          ,SMIRNOFF - COCONUT,10.0,0.0000, , ,0.04000,1,#08231608       , , , , ,,95.24,0
10128,#082000757504   ,133,#11356,50 ML,1,SMIRNOFF - WHIPPED CREAM                                    ,SMIRNOFF - WHIPPED CREAM,10.0,0.0000, , ,0.04000,1,#08232306       , , , , ,,86.4,0
10128,#082000757900   ,0,#11357,750 M,1,CAPTAIN MORGAN BLACK                                        ,CAPTAIN MORGAN BLACK,24.990,0.0000, , ,0.04000,1, , , , , ,,239.93,0
10128,#082000757924   ,2,#11358,1.75 ,1,CAPTAIN MORGAN BLACK                                        ,CAPTAIN MORGAN BLACK,39.990,0.0000, , ,0.04000,1, , , , , ,,197.96,0
10128,#082000759607   ,130,#11359,50 ML,1,SMIRNOFF - KISSED CARAMEL                                   ,SMIRNOFF - KISSED CARAMEL,10.0,0.0000, , ,0.04000,1,#08233703       , , , , ,,86.3,0
10128,#082000759614   ,8,#11360,750 M,1,SMIRNOFF KISSED CARAMEL                                     ,SMIRNOFF KISSED CARAMEL,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000760900   ,8,#11361,1 LT ,1,SEAGRAMS 7 - AMERICAN SPICED                                ,SEAGRAMS 7 - AMERICAN SPICED,18.990,0.0000, , ,0.04000,1, , , , , ,,203.93,0
10128,#082000766070   ,4,#11377,1.75 ,1,BULLEIT RYE WHISKEY                                         ,BULLEIT RYE WHISKEY,59.990,0.0000, , ,0.04000,1, , , , , ,,299.84,0
10128,#082000766087   ,10,#11378,375 M,1,BULLEIT - RYE WHISKEY                                       ,BULLEIT - RYE WHISKEY,25.990,0.0000, , ,0.04000,1, , , , , ,,170.75,0
10128,#082000766827   ,8,#11381,750 M,1,CAPTAIN MORGAN WHITE                                        ,CAPTAIN MORGAN WHITE,15.990,0.0000, , ,0.04000,1, , , , , ,,141.52,0
10128,#082000769903   ,15,#11383,750 M,1,SMIRNOFF SOUR GREEN APPLE                                   ,SMIRNOFF SOUR GREEN APPLE,12.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000769934   ,7,#11384,750 M,1,SMIRNOFF SOUR FRUIT PUNCH                                   ,SMIRNOFF SOUR FRUIT PUNCH,12.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000769965   ,3,#11385,750 M,1,SMIRNOFF SOUR WATERMELON                                    ,SMIRNOFF SOUR WATERMELON,12.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000770367   ,2,#11388,750 M,1,PELIGROSO REPOSADO                                          ,PELIGROSO REPOSADO,33.990,0.0000, , ,0.04000,1, , , , , ,,0.0000,0
10128,#082000770374   ,4,#11389,750 M,1,PELIGROSO ANEJO                                             ,PELIGROSO ANEJO,36.990,0.0000, , ,0.04000,1, , , , , ,,0.0000,0
10128,#082000770381   ,1,#11390,750 M,1,PELIGROSO CINNAMON                                          ,PELIGROSO CINNAMON,23.990,0.0000, , ,0.04000,1, , , , , ,,0.0000,0
10128,#082000770640   ,0,#11391,750 M,1,JEREMIAH WEED                                               ,JEREMIAH WEED,18.990,0.0000, , ,0.04000,1,#082000770657   , , , , ,,0.0000,0
10128,#082000771548   ,39,#11392,200 M,1,CROWN ROYAL - APPLE                                         ,CROWN ROYAL - APPLE,10.990,0.0000, , ,0.04000,1, , , , , ,,329.34,0
10128,#082000771555   ,12,#11393,375 M,1,CROWN ROYAL - APPLE                                         ,CROWN ROYAL - APPLE,17.990,0.0000, , ,0.04000,1, , , , , ,,273.37,0
10128,#082000771562   ,11,#11394,750 M,1,CROWN ROYAL - APPLE                                         ,CROWN ROYAL - APPLE,26.990,0.0000, , ,0.04000,1, , , , , ,,275.93,0
10128,#082000772699   ,3,#11396,375 M,1,SMIRNOFF KISSED CARAMEL                                     ,SMIRNOFF KISSED CARAMEL,9.990,0.0000, , ,0.04000,1, , , , , ,,75.53,0
10128,#082000772866   ,1,#11398,750 M,1,SMIRNOFF RUBY RED GRAPE FRUIT                               ,SMIRNOFF RUBY RED GRAPE FRUIT,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000772897   ,4,#11399,1.75 ,1,CAPTAIN MORGAN WHITE                                        ,CAPTAIN MORGAN WHITE,26.990,0.0000, , ,0.04000,1,#082000766858   , , , , ,,124.74,0
10128,#082000773375   ,3,#11402,750 M,1,CROWN ROYAL - RYE                                           ,CROWN ROYAL - RYE,36.990,0.0000, , ,0.04000,1, , , , , ,,359.93,0
10128,#082000775409   ,216,#11406,50 ML,1,SMIRNOFF - SOUR BERRY LEMON                                 ,SMIRNOFF - SOUR BERRY LEMON,10.0,0.0000, , ,0.04000,1,#08250506       , , , , ,,86.38,0
10128,#082000775430   ,4,#11407,750 M,1,SMIRNOFF BERRY LEMON                                        ,SMIRNOFF BERRY LEMON,12.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000775836   ,2,#11408,750 M,1,SMIRNOFF - PEPPERMINT TWIST                                 ,SMIRNOFF - PEPPERMINT TWIST,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000778516   ,6,#11416,750 M,1,BULLEIT - BARREL STRENGTH 125.                              ,BULLEIT - BARREL STRENGTH 125.,65.990,0.0000, , ,0.04000,1, , , , , ,,299.96,0
10128,#082000778622   ,33,#11417,50 ML,1,SMIRNOFF - RED WHITE & BERRY                                ,SMIRNOFF - RED WHITE & BERRY,10.0,0.0000, , ,0.04000,1,#08253202       , , , , ,,86.36,0
10128,#082000782919   ,13,#11427,750 M,1,CROWN ROYAL - PEACH                                         ,CROWN ROYAL - PEACH,25.990,0.0000, , ,0.04000,1, , , , , ,,275.93,0
10128,#082000788539   ,2,#11435,750 M,1,SMIRNOFF - VANILLA                                          ,SMIRNOFF - VANILLA,15.990,0.0000, , ,0.04000,1,#082000004011   , , , , ,,131.93,0
10128,#082000789253   ,10,#11436,750 M,1,SMIRNOFF - ORNAMENT LTD                                     ,SMIRNOFF - ORNAMENT LTD,15.990,0.0000, , ,0.04000,1, , , , , ,,62.96,0
10128,#082000790761   ,0,#11439,50 ML,1,SMIRNOFF INFUSION - WATMEL MIN                              ,SMIRNOFF INFUSION - WATMEL MIN,10.0,0.0000, , ,0.04000,1,#08261201       , , , , ,,86.4,0
10128,#082000790808   ,4,#11442,750 M,1,SMIRNOFF INFUSION - WATMEL MIN                              ,SMIRNOFF INFUSION - WATMEL MIN,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000790815   ,3,#11443,750 M,1,SMIRNOFF INFUSION - STRAW ROSE                              ,SMIRNOFF INFUSION - STRAW ROSE,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000790822   ,11,#11444,750 M,1,SMIRNOFF INFUSION - CUCUM LIME                              ,SMIRNOFF INFUSION - CUCUM LIME,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000791973   ,3,#11449,750 M,1,DELEON BLANCO                                               ,DELEON BLANCO,49.990,0.0000, , ,0.04000,1, , , , , ,,188.94,0
10128,#082000791980   ,3,#11450,750 M,1,DELEON REPOSADO                                             ,DELEON REPOSADO,59.990,0.0000, , ,0.04000,1, , , , , ,,212.94,0
10128,#082000792802   ,5,#11454,750 M,1,BULLEIT BOURBON - BLENDER'S SE                              ,BULLEIT BOURBON - BLENDER'S SE,54.990,0.0000, , ,0.04000,1, , , , , ,,479.93,0
10128,#082000793939   ,3,#11455,750 M,1,GEORGE DICKEL - BOTTLED IN BON                              ,GEORGE DICKEL - BOTTLED IN BON,59.990,0.0000, , ,0.04000,1, , , , , ,,371.93,0
10128,#082000797203   ,19,#11461,750 M,1,SMIRNOFF - PINK LEMONADE                                    ,SMIRNOFF - PINK LEMONADE,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#082000797500   ,5,#11468,750 M,1,O.B. - COPPER TONGUE                                        ,O.B. - COPPER TONGUE,159.990,0.0000, , ,0.04000,1, , , , , ,,563.96,0
10128,#082000799412   ,25,#11473,50 ML,1,SMIRNOFF - PEACH LEMONADE                                   ,SMIRNOFF - PEACH LEMONADE,10.0,0.0000, , ,0.04000,1,#08268301       , , , , ,,85.79,0
10128,#082000799429   ,1,#11474,750 M,1,SMIRNOFF - PEACH LEMONADE                                   ,SMIRNOFF - PEACH LEMONADE,15.990,0.0000, , ,0.04000,1, , , , , ,,131.93,0
10128,#08200802       ,50,#11475,200 M,1,SMIRNOFF                                                    ,SMIRNOFF,5.990,0.0000, , ,0.04000,1, , , , , ,,170.27,0
10128,#08201209       ,47,#11476,200 M,1,SMIRNOFF 100P                                               ,SMIRNOFF 100P,6.990,0.0000, , ,0.04000,1, , , , , ,,208.1,0
10128,#08209618       ,2,#11478,750 M,1,J ROGET - BRUT                                              ,J ROGET - BRUT,7.990,0.0000, , ,0.04000,1, , , , , ,,62,0
10128,#082100179053   ,0,#11479,1.5 L,1,ARBOR MIST - CHARD PEACH                                    ,ARBOR MIST - CHARD PEACH,8.990,0.0000, , ,0.04000,1, , , , , ,,40,0
10128,#082100179060   ,5,#11480,1.5 L,1,ARBOR MIST - EX W ZIN                                       ,ARBOR MIST - EX W ZIN,8.990,0.0000, , ,0.04000,1, , , , , ,,40,0
10128,#082100179077   ,0,#11481,1.5 L,1,ARBOR MIST - STRAW W ZIN                                    ,ARBOR MIST - STRAW W ZIN,8.990,0.0000, , ,0.04000,1, , , , , ,,40,0
10128,#082100736300   ,59,#11483,750 M,1,MONKEY BAY - SAUVIGNON BLANC                                ,MONKEY BAY - SAUVIGNON BLANC,9.970,0.0000, , ,0.04000,1, , , , , ,,96,0
10128,#082100738465   ,3,#11486,3 LT ,1,BLACK BOX - MALBEC                                          ,BLACK BOX - MALBEC,19.970,17.99, ,/ /,0.04000,1, , , , , ,,99.94,0
10128,#082100738533   ,42,#11487,750 M,1,THE DREAMING TREE - CRUSH RED                               ,THE DREAMING TREE - CRUSH RED,11.970,0.0000, , ,0.04000,1, , , , , ,,120,0
10128,#082100738571   ,0,#11488,1.5 L,1,ARBOR MIST - MANGO STRAWBERRY MOSC                          ,ARBOR MIST - MANGO STRAWBERRY MOSC,8.990,0.0000, , ,0.04000,1, , , , , ,,40,0
10128,#082100739103   ,3,#11489,1.5 L,1,ARBOR MIST - MOSCATO PEACH                                  ,ARBOR MIST - MOSCATO PEACH,8.990,0.0000, , ,0.04000,1, , , , , ,,40,0
10128,#082100739332   ,2,#11490,1.5 L,1,ARBOR MIST - PINK MOSCATO PINE STRAWB                       ,ARBOR MIST - PINK MOSCATO PINE STRAWB,8.990,0.0000, , ,0.04000,1, , , , , ,,40,0
10128,#08215309       ,39,#11492,50 ML,1,CIROC VODKA                                                 ,CIROC VODKA,3.990,0.0000, , ,0.04000,1, , , , , ,,131.69,0
10128,#082184000052   ,223,#11493,50 ML,1,JACK DANIELS                                                ,JACK DANIELS,3.490,0.0000, , ,0.04000,1, , , , , ,,282.36,0
10128,#082184000342   ,24,#11494,375 M,1,JACK DANIEL'S - HONEY                                       ,JACK DANIEL'S - HONEY,16.990,0.0000, , ,0.04000,1, , , , , ,,297.76,0
10128,#082184000359   ,142,#11495,50 ML,1,JACK DANIELS - HONEY                                        ,JACK DANIELS - HONEY,3.490,0.0000, , ,0.04000,1, , , , , ,,246.25,0
10128,#082184000618   ,27,#11496,1.75 ,1,JACK DANIELS HONEY                                          ,JACK DANIELS HONEY,44.990,0.0000, , ,0.04000,1, , , , , ,,233.94,0
10128,#082184000625   ,26,#11497,200 M,1,JACK DANIEL HONEY                                           ,JACK DANIEL HONEY,9.990,0.0000, , ,0.04000,1, , , , , ,,349.55,0
10128,#082184001172   ,11,#11498,750 M,1,JACK DANIELS - FIRE                                         ,JACK DANIELS - FIRE,26.990,0.0000, , ,0.04000,1, , , , , ,,263.42,0
10128,#082184001189   ,12,#11499,50 ML,1,JACK DANIEL'S FIRE                                          ,JACK DANIEL'S FIRE,2.990,0.0000, , ,0.04000,1, , , , , ,,238.8,0
10128,#082184001219   ,16,#11500,1.75 ,1,JACK DANIELS FIRE                                           ,JACK DANIELS FIRE,44.990,0.0000, , ,0.04000,1, , , , , ,,230.94,0
10128,#082184001554   ,9,#11501,200 M,1,JACK DANIELS FIRE                                           ,JACK DANIELS FIRE,10.990,0.0000, , ,0.04000,1, , , , , ,,335.52,0
10128,#082184001561   ,43,#11502,375 M,1,JACK DANIEL'S FIRE                                          ,JACK DANIEL'S FIRE,16.990,0.0000, , ,0.04000,1, , , , , ,,297.76,0
10128,#082184001608   ,2,#11503,750 M,1,JACK DANIELS - NO 27 GOLD                                   ,JACK DANIELS - NO 27 GOLD,99.990,0.0000, , ,0.04000,1, , , , , ,,239.97,0
10128,#082184002100   ,6,#11504,750 M,1,JACK DANIELS - BARREL PROOF                                 ,JACK DANIELS - BARREL PROOF,64.990,0.0000, , ,0.04000,1, , , , , ,,324.8,0
10128,#082184003459   ,10,#11505,750 M,1,JACK DANIELS - RYE WHISKEY                                  ,JACK DANIELS - RYE WHISKEY,29.990,0.0000, , ,0.04000,1, , , , , ,,293.88,0
10128,#082184004371   ,3,#11506,750 M,1,JACK DANIEL'S - APPLE                                       ,JACK DANIEL'S - APPLE,26.990,0.0000, , ,0.04000,1, , , , , ,,261.5,0
10128,#082184005934   ,17,#11508,750 M,1,JACK DANIELS - BONDED                                       ,JACK DANIELS - BONDED,49.990,0.0000, , ,0.04000,1, , , , , ,,197.94,0
10128,#082184005941   ,5,#11509,750 M,1,JACK DANIELS - TRIPLE MASH                                  ,JACK DANIELS - TRIPLE MASH,49.990,0.0000, , ,0.04000,1, , , , , ,,215.94,0
10128,#082184038741   ,34,#11510,1.75 ,1,GENTLEMAN JACK                                              ,GENTLEMAN JACK,59.990,0.0000, , ,0.04000,1, , , , , ,,310.35,0
10128,#082184056110   ,10,#11511,750 M,1,JACK DANIEL - WINTER JACK                                   ,JACK DANIEL - WINTER JACK,19.990,0.0000, , ,0.04000,1, , , , , ,,155.88,0
10128,#082184087008   ,7,#11512,750 M,1,JACK DANIELS SINGLE BARREL                                  ,JACK DANIELS SINGLE BARREL,54.990,0.0000, , ,0.04000,1, , , , , ,,251.94,0
10128,#082184090428   ,45,#11513,1.75 ,1,JACK DANIELS                                                ,JACK DANIELS,44.990,0.0000, , ,0.04000,1, , , , , ,,248.94,0
10128,#082184090527   ,37,#11514,200 M,1,JACK DANIELS                                                ,JACK DANIELS,9.990,0.0000, , ,0.04000,1, , , , , ,,335.52,0
10128,#082184201916   ,7,#11515,750 M,1,JACK DANIELS - HONEY                                        ,JACK DANIELS - HONEY,25.990,0.0000, , ,0.04000,1,#082184000335   , , , , ,,263.89,0
10128,#082184203736   ,38,#11517,750 M,1,JACK DANIELS                                                ,JACK DANIELS,24.990,0.0000, , ,0.04000,1,#082184090466   , , , , ,,204.82,0
10128,#082184238790   ,44,#11523,750 M,1,GENTLEMAN JACK                                              ,GENTLEMAN JACK,32.990,0.0000, , ,0.04000,1,#082184038727   , , , , ,,245.03,0
10128,#08219208       ,509,#11524,50 ML,1,CAPTAIN MORGAN 100 PROOF                                    ,CAPTAIN MORGAN 100 PROOF,1.250,0.0000, , ,0.04000,1, , , , , ,,30.17,0
10128,#082242010450   ,13,#11526,3 LT ,1,BOTA BOX - CABERNET                                         ,BOTA BOX - CABERNET,21.990,17.99, ,/ /,0.04000,1, , , , , ,,31,0
10128,#082242011051   ,15,#11528,3 LT ,1,BOTA BOX - CHARDONNAY                                       ,BOTA BOX - CHARDONNAY,21.990,17.99, ,/ /,0.04000,1, , , , , ,,53.3,0
10128,#082242013253   ,10,#11529,3 LT ,1,BOTA BOX - PINOT GRIGIO                                     ,BOTA BOX - PINOT GRIGIO,21.990,17.99, ,/ /,0.04000,1, , , , , ,,40.55,0
10128,#082242013314   ,3,#11530,500 M,1,BOTA MINI - PINOT GRIGIO                                    ,BOTA MINI - PINOT GRIGIO,3.990,0.0000, , ,0.04000,1, , , , , ,,36,0
